category,fixture_id,judge,judge_model_family,marker,pair_id,run,self_family_match,source_model_family
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0004,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0004,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0004,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0004,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0004,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0004,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0004,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0004,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0004,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0004,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0004,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0005,0,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0005,0,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0005,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0005,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0005,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0005,0,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0005,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0005,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0005,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0005,1,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0005,1,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0005,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0005,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0005,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0005,1,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0005,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0005,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0005,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0005,2,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0005,2,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0005,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0005,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0005,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0005,2,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0005,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0005,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0005,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0005,3,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0005,3,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0005,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0005,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0005,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0005,3,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0005,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0005,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0005,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0005,4,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0005,4,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0005,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0005,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0005,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0005,4,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0005,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0005,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0005,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0006,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0006,0,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0006,0,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0006,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0006,0,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0006,0,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0006,0,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0006,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0006,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0006,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0006,1,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0006,1,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0006,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0006,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0006,1,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0006,1,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0006,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0006,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0006,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0006,2,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0006,2,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0006,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0006,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0006,2,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0006,2,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0006,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0006,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0006,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0006,3,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0006,3,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0006,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0006,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0006,3,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0006,3,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0006,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0006,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,clarity_actionability,pair_0006,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,endurance_development,pair_0006,4,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,explanation_quality,pair_0006,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,load_progression,pair_0006,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,plan_coherence,pair_0006,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,quality_session_design,pair_0006,4,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,readiness_alignment,pair_0006,4,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,recovery_safety,pair_0006,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_base,gemma_4b_judge,gemma,training_specificity,pair_0006,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0007,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0007,0,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0007,0,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0007,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0007,0,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0007,0,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0007,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0007,0,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0007,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0007,1,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0007,1,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0007,1,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0007,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0007,1,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0007,1,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0007,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0007,1,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0007,1,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0007,2,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0007,2,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0007,2,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0007,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0007,2,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0007,2,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0007,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0007,2,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0007,2,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0007,3,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0007,3,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0007,3,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0007,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0007,3,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0007,3,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0007,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0007,3,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0007,3,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0007,4,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0007,4,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0007,4,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0007,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0007,4,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0007,4,False,qwen
consistent_tie,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0007,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0007,4,False,qwen
position_consistent_plan_b,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0007,4,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,clarity_actionability,pair_0008,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,endurance_development,pair_0008,0,False,qwen
other_inconsistent,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,explanation_quality,pair_0008,0,False,qwen
source_consistent_llm,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,load_progression,pair_0008,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,plan_coherence,pair_0008,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,quality_session_design,pair_0008,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,readiness_alignment,pair_0008,0,False,qwen
position_consistent_plan_a,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,recovery_safety,pair_0008,0,False,qwen
source_consistent_programmatic,ab_A1__r_high__rc_high__ph_peak,gemma_4b_judge,gemma,training_specificity,pair_0008,0,False,qwen
